category,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
uncategorized,klra_drive_167_blue_kut_se,,1.67,org,k_optical,False
uncategorized,klra_drive_167_transitions_xtractive_brun_et_gris,,1.67,org trans,k_optical,False
uncategorized,klra_drive_174_blue_kut_se,,1.74,org,k_optical,False
verres_à_profondeur_de_champ,multigressiv_big_exact_ergo_16,,1.6,org,rodenstock,False
verres_à_profondeur_de_champ,multigressiv_big_exact_ergo_167,,1.67,org,rodenstock,False
verres_à_profondeur_de_champ,multigressiv_big_exact_ergo_174,,1.74,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_norm_ergo_15,,1.5,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_norm_ergo_16,,1.6,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_norm_ergo_167,,1.67,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_norm_ergo_174,,1.74,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_exact_ergo_15,,1.5,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_exact_ergo_16,,1.6,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_exact_ergo_167,,1.67,org,rodenstock,False
verres_à_profondeur_de_champ,progressiv_big_exact_ergo_174,,1.74,org,rodenstock,False
verres_progressifs,impression_big_norm_15,,1.5,org,rodenstock,False
verres_progressifs,impression_big_norm_154_colormatic_3,,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,impression_big_norm_16,,1.6,org,rodenstock,False
verres_progressifs,impression_big_norm_167,,1.67,org,rodenstock,False
verres_progressifs,impression_big_norm_174,,1.74,org,rodenstock,False
verres_progressifs,impression_big_norm_sport_15,,1.5,org,rodenstock,False
verres_progressifs,impression_big_norm_sport_16,,1.6,org,rodenstock,False
verres_progressifs,impression_big_norm_sport_167,,1.67,org,rodenstock,False
verres_progressifs,impression_big_exact_15,,1.5,org,rodenstock,False
verres_progressifs,impression_big_exact_154_colormatic_3,,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,indoor_fit_room,https://si.france-optique.com/img/gravures/nasal/web_1605-nas-optovision-FR.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_3d_balanced_airwear_eye_protect_system_et_airwear_transitions,https://si.france-optique.com/img/gravures/nasal/web_635-nas-essilor-28.tif.jpg,1.59,poly,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_wing_160_ip_bl,https://si.france-optique.com/img/gravures/nasal/web_289-nas-seiko-21.tif.jpg,1.60,org,seiko_optical_france,True
uncategorized,melodio_plus_mio_174,https://si.france-optique.com/img/gravures/nasal/web_779-nas-optic2000-30.tif.jpg,1.74,org,optic_200,True
verres_unifocaux,spectrum_20_16_19_15_blue_zero,s26   s29  bz,1.5,org,shamir_france,False
verres_unifocaux,inotime_attitude_iii_sv_16_transitions,at3 t6,1.6,org,shamir_france,False
verres_unifocaux,autograph_intelligence_15_polarisant,aipz,1.5,org,shamir_france,False
verres_unifocaux,autograph_intelligence_16_polarisant,aipz6,1.6,org,shamir_france,False
verres_unifocaux,autograph_intelligence167_polarisant,aipz67,1.67,org,shamir_france,False
verres_unifocaux,autograph_intelligence_13_15_polarisant,ai13pz,1.5,org,shamir_france,False
verres_unifocaux,autograph_intelligence_15_16_transitions,ai15 t6,1.6,org,shamir_france,False
verres_unifocaux,autograph_intelligence_18_167_blue_zero,ai18 bz67,1.67,org,shamir_france,False
verres_unifocaux,inotime_full_fit_16_polarized,i2f pz6,1.6,org,shamir_france,False
verres_unifocaux,inotime_pro_18_16_polarized,ip8 pz6,1.6,org,shamir_france,False
verres_unifocaux,inotime_attitude_iii_fashion_15_18_16_polarized,https://si.france-optique.com/img/gravures/nasal/web_194-nas-shamir-47.tif.jpg,1.6,org,shamir_france,True
verres_progressifs,digivid_cat1,https://si.france-optique.com/img/gravures/nasal/web_1815-nas-leica-D1L.tif.jpg,1.74,org,leica_eyecare,True
verres_progressifs,neoperfect_zen_neoperfect_zen_blue_clear_neoperfect_zen_transitions_tm_gen_s_neoperfect_zen_transitions_tm_xtractive,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.67,org,novacel,True
progressif_free-form_personnalisé,visiaz_xp_174,https://si.france-optique.com/img/gravures/nasal/web_103-nas-mont-royal-10.tif.jpg,1.74,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_max,https://si.france-optique.com/img/gravures/nasal/web_1844-MasterYourLifeMAX-1214.tif.jpg,1.5,org,nikon_verres_optiques,True
uncategorized,klra_drive_polycarbonate_blue_kut_se,,1.59,poly,k_optical,False
uncategorized,klra_drive_polycarbonate_transitions_xtractive_gris,,1.59,poly trans,k_optical,False
uncategorized,k_drive_15_blue_kut_se,,1.5,org,k_optical,False
uncategorized,k_drive_15_transitions_xtractive_brun_et_gris,,1.5,org trans,k_optical,False
uncategorized,k_drive_16_blue_kut_se,,1.6,org,k_optical,False
uncategorized,k_drive_16_transitions_xtractive_brun_et_gris,,1.6,org trans,k_optical,False
uncategorized,k_drive_167_blue_kut_se,,1.67,org,k_optical,False
uncategorized,k_drive_167_transitions_xtractive_brun_et_gris,,1.67,org trans,k_optical,False
uncategorized,k_drive_174_blue_kut_se,,1.74,org,k_optical,False
uncategorized,k_drive_polycarbonate_blue_kut_se,,1.59,poly,k_optical,False
uncategorized,k_drive_polycarbonate_transitions_xtractive_gris,,1.59,poly trans,k_optical,False
uncategorized,perspective_15,,1.5,org,k_optical,False
uncategorized,perspective_15_blue_kut_se,,1.5,org,k_optical,False
uncategorized,perspective_15_kromatic_brun_et_gris,,1.5,org pho,k_optical,False
uncategorized,perspective_15_kromatic_bluekut_se_brun_et_gris,,1.5,org pho,k_optical,False
uncategorized,perspective_15_polarisant_brun_gris_et_grisvert,,1.5,org pola,k_optical,False
uncategorized,perspective_15_polarisant_dgrad_brun_gris_et_grisvert,,1.5,org pola,k_optical,False
uncategorized,perspective_15_transitions_8_brun_gris_et_vert,,1.5,org trans,k_optical,False
uncategorized,perspective_15_transitions_8_style,,1.5,org trans,k_optical,False
uncategorized,perspective_15_transitions_xtractive_brun_gris,,1.5,org trans,k_optical,False
uncategorized,perspective_16,,1.6,org,k_optical,False
uncategorized,perspective_16_blue_kut_se,,1.6,org,k_optical,False
uncategorized,perspective_16_kromatic_brun_et_gris,,1.6,org pho,k_optical,False
verres_progressifs,impression_big_exact_16,,1.6,org,rodenstock,False
verres_progressifs,impression_big_exact_167,,1.67,org,rodenstock,False
verres_progressifs,impression_big_exact_174,,1.74,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_15,,1.5,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_154_colormatic_3,,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,multigressiv_big_norm_16,,1.6,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_167,,1.67,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_174,,1.74,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_15,,1.5,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_154_colormatic_3,,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,multigressiv_big_exact_16,,1.6,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_167,,1.67,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_174,,1.74,org,rodenstock,False
verres_progressifs,progressiv_big_norm_15,,1.5,org,rodenstock,False
verres_progressifs,progressiv_big_norm_16,,1.6,org,rodenstock,False
verres_progressifs,progressiv_big_norm_167,,1.67,org,rodenstock,False
verres_progressifs,progressiv_big_norm_174,,1.74,org,rodenstock,False
verres_progressifs,progressiv_life_15,,1.5,org,rodenstock,False
verres_progressifs,progressiv_life_16,,1.6,org,rodenstock,False
verres_progressifs,progressiv_life_167,,1.67,org,rodenstock,False
verres_progressifs,progressiv_life_174,,1.74,org,rodenstock,False
verres_progressifs,informance_elite_colormatic_3_154,,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,informance_hd_pro_colormatic_3_154,,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,indoor_fit_individuell,https://si.france-optique.com/img/gravures/nasal/web_1564-nas-optovision-F.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_3d_balanced_orma_eye_protect_system_et_orma_transitions,https://si.france-optique.com/img/gravures/nasal/web_636-nas-essilor-29.tif.jpg,1.5,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,classe_a_174_bl,c,1.74,org,seiko_optical_france,False
seiko_prime_xceed_fr_freeform_individualisé,classe_a_167_bl,67,1.67,org,seiko_optical_france,False
seiko_prime_xceed_fr_freeform_individualisé,classe_a_160_bl,6,1.60,org,seiko_optical_france,False
seiko_prime_xceed_fr_freeform_individualisé,classe_a_150_bl,5,1.50,org,seiko_optical_france,False
seiko_prime_xceed_fr_freeform_individualisé,seiko_drive_x_167_ip_bl_sens_polart,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,org,seiko_optical_france,True
verres_unifocaux,spectrum_20_16_19_15_transitions,s26   s29  tr,1.5,org,shamir_france,False
verres_unifocaux,inotime_attitude_iii_sv_16_polarized,at3 pz6,1.6,org,shamir_france,False
verres_unifocaux,autograph_intelligence_15_transitions,ait,1.5,org,shamir_france,False
verres_unifocaux,autograph_intelligence_16_transitions,ait6,1.6,org,shamir_france,False
verres_unifocaux,autograph_intelligence_167_blue_zero,aibz67,1.67,org,shamir_france,False
verres_unifocaux,autograph_intelligence_13_15_blue_zero,ai13bz,1.5,org,shamir_france,False
verres_unifocaux,autograph_intelligence_15_16_polarisant,ai15 pz6,1.6,org,shamir_france,False
verres_unifocaux,autograph_intelligence_18_167_polarisant,ai18 pz67,1.67,org,shamir_france,False
verres_unifocaux,inotime_full_fit_167,i2f 67,1.67,org,shamir_france,False
verres_unifocaux,inotime_pro_18_167,ip8 67,1.67,org,shamir_france,False
verres_unifocaux,inotime_attitude_iii_fashion_15_18_167,https://si.france-optique.com/img/gravures/nasal/web_159-nas-shamir-14.tif.jpg,1.67,org,shamir_france,True
uncategorized,mediato_plus,https://si.france-optique.com/img/gravures/nasal/web_1685-783-nas-optic2000-34.tif.jpg,1.5,org,optic_200,True
verres_unifocaux_asphériques,monovid_asph_cat1_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.5,org,leica_eyecare,True
verres_progressifs,neoperfect_zen_neoperfect_zen_blue_clear_neoperfect_zen_transitions_tm_gen_s,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.74,org,novacel,True
progressif_free-form_personnalisé,visiaz_xp_short_150_transitions,https://si.france-optique.com/img/gravures/nasal/web_105-nas-mont-royal-12.tif.jpg,1.5,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_max,https://si.france-optique.com/img/gravures/nasal/web_1845-MasterYourLifeMAX-3234.tif.jpg,1.6,org,nikon_verres_optiques,True
uncategorized,perspective_16_kromatic_bluekut_se_brun_et_gris,,1.6,org pho,k_optical,False
uncategorized,perspective_16_polarisant_brun_et_gris,,1.6,org pola,k_optical,False
uncategorized,perspective_16_transitions8_brun_gris_et_vert,,1.6,org trans,k_optical,False
uncategorized,perspective_16_transitions_8_style,,1.6,org trans,k_optical,False
uncategorized,perspective_16_transitions_xtractive_brun_et_gris,,1.6,org trans,k_optical,False
uncategorized,perspective_167,,1.67,org,k_optical,False
uncategorized,perspective_167_blue_kut_se,,1.67,org,k_optical,False
uncategorized,perspective_167_kromatic_brun_et_gris,,1.67,org pho,k_optical,False
uncategorized,perspective_167_kromatic_bluekut_se_brun_et_gris,,1.67,org pho,k_optical,False
uncategorized,perspective_167_polarisant_brun_et_gris,,1.67,org pola,k_optical,False
uncategorized,perspective_167_transitions_8_brun_gris_et_vert,,1.67,org trans,k_optical,False
uncategorized,perspective_167_transitions_8_style,,1.67,org trans,k_optical,False
uncategorized,perspective_167_transitions_xtractive_brun_et_gris,,1.67,org trans,k_optical,False
uncategorized,perspective_174,,1.74,org,k_optical,False
uncategorized,perspective_174_blue_kut_se,,1.74,org,k_optical,False
uncategorized,perspective_174_kromatic_bluekut_se_brun_et_gris,,1.74,org pho,k_optical,False
uncategorized,perspective_174_transitions8_brun_et_gris,,1.74,org trans,k_optical,False
uncategorized,perspective_polycarbonate,,1.59,poly,k_optical,False
uncategorized,perspective_polycarbonate_blue_kut_se,,1.59,poly,k_optical,False
uncategorized,perspective_polycarbonate_kromatic_blue_kut_se,,1.59,poly,k_optical,False
uncategorized,perspective_polycarbonate_polarisant_brun_gris_et_grisvert,,1.59,poly pola,k_optical,False
uncategorized,perspective_polycarbonate_transitions_8_brun_gris_et_vert,,1.59,poly trans,k_optical,False
verres_progressifs,informance_hd_colormatic_3_154,,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,informance_colormatic_3_154,,1.54,org pho brun/gris,rodenstock,False
verres_unifocaux,impression_big_norm_mono_15,,1.5,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_16,,1.6,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_167,,1.67,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_174,,1.74,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_15,,1.5,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_16,,1.6,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_167,,1.67,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_174,,1.74,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_plus_15,,1.5,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_plus_16,,1.6,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_plus_167,,1.67,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_plus_174,,1.74,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_plus_15,,1.5,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_plus_16,,1.6,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_plus_167,,1.67,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_plus_174,,1.74,org,rodenstock,False
verres_progressifs,orgalit_premium_41_nouvelle_appellation_partir_du_23_septembre_la_mention_41_ne_sappliquera_plus,https://si.france-optique.com/img/gravures/nasal/web_1580-nas-optovision-P1.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_3d_far_stylis_eye_protect_system_et_stylis_transitions,https://si.france-optique.com/img/gravures/nasal/web_633-nas-essilor-26.tif.jpg,1.67,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_drive_x_160_ip_bl_sens_polart,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,org,seiko_optical_france,True
verres_unifocaux,spectrum_20_16_19_15_polarisant,s26   s29  pz,1.5,org,shamir_france,False
verres_unifocaux,inotime_attitude_iii_sv_167,at3 67,1.67,org,shamir_france,False
verres_unifocaux,autograph_intelligence_poly,ai p,1.59,poly,shamir_france,False
verres_unifocaux,autograph_intelligence_13_poly,ai13 p,1.59,poly,shamir_france,False
verres_unifocaux,autograph_intelligence_15_16_blue_zero,ai15 bz6,1.6,org,shamir_france,False
verres_unifocaux,inotime_full_fit_167_transitions,i2f t67,1.67,org,shamir_france,False
verres_unifocaux,inotime_pro_18_167_transitions,ip8 t67,1.67,org,shamir_france,False
verres_unifocaux,inotime_attitude_iii_fashion_15_18_167_transitions,https://si.france-optique.com/img/gravures/nasal/web_160-nas-shamir-15.tif.jpg,1.67,org,shamir_france,True
uncategorized,mediato_plus_poly,https://si.france-optique.com/img/gravures/nasal/web_487-nas-bbgr-50.tif.jpg,1.591,poly,optic_200,True
verres_unifocaux_asphériques,monovid_asph_cat1_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.6,org,leica_eyecare,True
verres_progressifs,neoperfect_sport_neoperfect_sport_uv_clear_neoperfect_sport_transitions_tm_gen_s_neoperfect_sport_transitions_tm_xtractive_neoperfect_sport_polarisant_neoperfect_sport_drivewear_polarisant_photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.5,org,novacel,True
progressif_free-form_personnalisé,visiaz_xp_short_160_transitions,https://si.france-optique.com/img/gravures/nasal/web_105-nas-mont-royal-12.tif.jpg,1.6,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_max,https://si.france-optique.com/img/gravures/nasal/web_1846-MasterYourLifeMAX-4244.tif.jpg,1.67,org,nikon_verres_optiques,True
uncategorized,perspective_polycarbonate_transitions_8_style,,1.59,poly trans,k_optical,False
uncategorized,perspective_polycarbonate_transitions_xtractive_gris,,1.59,poly trans,k_optical,False
uncategorized,perspective_trivex,,1.53,tvx,k_optical,False
uncategorized,perspective_trivex_blue_kut_se,,1.53,tvx,k_optical,False
uncategorized,perspective_trivex_polarisant_brun_et_gris,,1.53,tvx pola,k_optical,False
uncategorized,perspective_trivex_transitions_8_brun_et_gris,,1.53,tvx trans,k_optical,False
uncategorized,perspective_trivex_transitions_xtractive_gris,,1.53,tvx trans,k_optical,False
uncategorized,klra_174_kromatic_blue_kut_se_brun_et_gris,,1.74,org pho,k_optical,False
uncategorized,klra_polycarbonate_transitions_8_style,,1.59,poly trans,k_optical,False
uncategorized,klra_polycarbonate_transitions_xtractive_gris,,1.59,poly trans,k_optical,False
uncategorized,k_office_174,,1.74,org,k_optical,False
uncategorized,k_office_174_blue_kut_se,,1.74,org,k_optical,False
uncategorized,k_office_174_kromatic_blue_kut_se_brun_et_gris,,1.74,org pho,k_optical,False
uncategorized,k_office_174_transitions_8_brun_gris_et_vert,,1.74,org trans,k_optical,False
uncategorized,k_room_174,,1.74,org,k_optical,False
uncategorized,k_room_174_blue_kut_se,,1.74,org,k_optical,False
uncategorized,k_room_174_kromatic_blue_kut_se_brun_et_gris,,1.74,org pho,k_optical,False
uncategorized,k_room_174_transitions_8_brun_gris_et_vert,,1.74,org trans,k_optical,False
uncategorized,k_desk_174,,1.74,org,k_optical,False
uncategorized,k_desk_174_blue_kut_se,,1.74,org,k_optical,False
uncategorized,k_desk_174_kromatic_blue_kut_se_brun_et_gris,,1.74,org pho,k_optical,False
uncategorized,k_desk_174_transitions_8_brun_gris_et_vert,,1.74,org trans,k_optical,False
verres_unifocaux,multigressiv_big_norm_mono_15,,1.5,org,rodenstock,False
verres_unifocaux,multigressiv_big_norm_mono_16,,1.6,org,rodenstock,False
verres_unifocaux,multigressiv_big_norm_mono_167,,1.67,org,rodenstock,False
verres_unifocaux,multigressiv_big_norm_mono_174,,1.74,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_15,,1.5,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_16,,1.6,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_167,,1.67,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_174,,1.74,org,rodenstock,False
verres_unifocaux,multigressiv_big_norm_mono_plus_15,,1.5,org,rodenstock,False
verres_unifocaux,multigressiv_big_norm_mono_plus_16,,1.6,org,rodenstock,False
verres_unifocaux,multigressiv_big_norm_mono_plus_167,,1.67,org,rodenstock,False
verres_unifocaux,multigressiv_big_norm_mono_plus_174,,1.74,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_plus_15,,1.5,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_plus_16,,1.6,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_plus_167,,1.67,org,rodenstock,False
verres_unifocaux,multigressiv_big_exact_mono_plus_174,,1.74,org,rodenstock,False
verres_unifocaux,cosmolit_big_norm_mono_15,,1.5,org,rodenstock,False
verres_progressifs,orgalit_premium_41_formula_2_drive_nouvelle_appellation_partir_du_23_septembre_la_mention_41_ne_sappliquera_plus,https://si.france-optique.com/img/gravures/nasal/web_1610-nas-optovision-P1D2.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_3d_far_ormix_eye_protect_system_et_ormix_transitions,https://si.france-optique.com/img/gravures/nasal/web_634-nas-essilor-27.tif.jpg,1.6,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_drive_x_150_bl_sens_pola,https://si.france-optique.com/img/gravures/nasal/web_271-nas-seiko-05.tif.jpg,1.50,org,seiko_optical_france,True
verres_unifocaux,spectrum_20_16_19_poly,s26   s29  pc,1.59,poly,shamir_france,False
verres_unifocaux,inotime_attitude_iii_sv_167_transitions,at3 t67,1.67,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_poly_color,s26   s29  pcc,1.59,poly,shamir_france,False
verres_unifocaux,spectrum_20_16_19_16_mr8,s26   s29  16,1.6,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_16_mr8_blue_zero,s26   s29  bz6,1.6,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_16_mr8_blue_sun,s26   s29  bz6,1.6,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_16_mr8_transitions,s26   s29  t6,1.6,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_16_mr8_polarisant,s26   s29  pz6,1.6,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_167_mr10,s26   s29  67,1.67,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_167_mr10_blue_zero,s26   s29  bz67,1.67,org,shamir_france,False
verres_unifocaux,autograph_intelligence_174,ai74,1.74,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_167_mr10_blue_sun,s26   s29  bz67,1.67,org,shamir_france,False
verres_unifocaux,autograph_intelligence_174_transitions,ait74,1.74,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_167_mr10_transitions,s26   s29  t67,1.67,org,shamir_france,False
verres_unifocaux,spectrum_20_16_19_174,s26   s29  74,1.74,org,shamir_france,False
verres_unifocaux,autograph_intelligence_18_174,ai18 74,1.74,org,shamir_france,False
verres_unifocaux,keylens_full_fit_15,k2f 15,1.5,org,shamir_france,False
verres_unifocaux,keylens_full_fit_15_blue_zero,k2fbz,1.5,org,shamir_france,False
verres_unifocaux,keylens_full_fit_15_transitions,k2f tr,1.5,org,shamir_france,False
uncategorized,mediato_plus_16,https://si.france-optique.com/img/gravures/nasal/web_493-nas-bbgr-56.tif.jpg,1.6,org,optic_200,True
verres_unifocaux_asphériques,monovid_asph_cat1_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.67,org,leica_eyecare,True
verres_progressifs,neoperfect_sport_trivex_neoperfect_sport_trivex_transitions_tm_gen_s_neoperfect_sport_trivex_transitions_tm_xtractive_neoperfect_sport_trivex_polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.53,tvx,novacel,True
progressif_free-form_personnalisé,visiaz_xp_short_167_transitions,https://si.france-optique.com/img/gravures/nasal/web_105-nas-mont-royal-12.tif.jpg,1.67,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_max,https://si.france-optique.com/img/gravures/nasal/web_1847-MasterYourLifeMAX-5254.tif.jpg,1.74,org,nikon_verres_optiques,True
uncategorized,k_repos_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,k_repos_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,k_repos_167_transitions_xtractive_polarisant,,1.67,org trans poly,k_optical,False
uncategorized,k_repos_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
uncategorized,klra_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,klra_plus_evo_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,klra_plus_evo_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,klra_plus_evo_167_transitions_xtractive_polarisant,,1.67,org trans pola,k_optical,False
uncategorized,klra_plus_evo_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
uncategorized,k_bifo_invisible_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,k_bifo_invisible_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
uncategorized,k_bifo_invisible_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,k_bifo_invisible_167_transitions_xtractive_polarisant,,1.67,org trans pola,k_optical,False
uncategorized,perspective_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,perspective_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,perspective_167_transitions_xtractive_polarisant,,1.67,org trans pola,k_optical,False
uncategorized,perspective_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
uncategorized,klra_hd_platinium_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,klra_hd_platinium_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,klra_hd_platinium_167_transitions_xtractive_polarisant,,1.67,org trans pola,k_optical,False
uncategorized,klra_hd_platinium_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
verres_unifocaux,cosmolit_big_norm_mono_16,,1.6,org,rodenstock,False
verres_unifocaux,cosmolit_big_norm_mono_167,,1.67,org,rodenstock,False
verres_unifocaux,cosmolit_big_norm_mono_174,,1.74,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_15,,1.5,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_16,,1.6,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_167,,1.67,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_174,,1.74,org,rodenstock,False
verres_unifocaux,informance_one_infinite_colormatic_3_154,,1.54,org,rodenstock,False
verres_unifocaux,informance_one_free_colormatic_3_154,,1.54,org,rodenstock,False
verres_unifocaux,cosmolit_big_norm_mono_plus_15,,1.5,org,rodenstock,False
verres_unifocaux,cosmolit_big_norm_mono_plus_16,,1.6,org,rodenstock,False
verres_unifocaux,cosmolit_big_norm_mono_plus_167,,1.67,org,rodenstock,False
verres_unifocaux,cosmolit_big_norm_mono_plus_174,,1.74,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_plus_15,,1.5,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_plus_16,,1.6,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_plus_167,,1.67,org,rodenstock,False
verres_unifocaux,cosmolit_big_exact_mono_plus_174,,1.74,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_sport_15,,1.5,org,rodenstock,False
verres_unifocaux,impression_big_norm_mono_sport_16,,1.6,org,rodenstock,False
verres_progressifs,orgalit_optimize_41_nouvelle_appellation_partir_du_23_septembre_la_mention_41_ne_sappliquera_plus,https://si.france-optique.com/img/gravures/nasal/web_1578-nas-optovision-O1.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_3d_far_airwear_eye_protect_system_et_airwear_transitions,https://si.france-optique.com/img/gravures/nasal/web_635-nas-essilor-28.tif.jpg,1.59,poly,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_curved_x_167_ip_bl_sens_polart,https://si.france-optique.com/img/gravures/nasal/web_1356-web_268-nas-seiko-02.tif.jpg,1.67,org,seiko_optical_france,True
verres_unifocaux,keylens_full_fit_16,k2f 16,1.6,org,shamir_france,False
verres_unifocaux,keylens_full_fit_16_blue_zero,k2f bz6,1.6,org,shamir_france,False
